accession	taxid	organism	domain	domain_listed	phylum	phylum_taxid	class	class_taxid	order	order_taxid	family	family_taxid	genus	genus_taxid	species	species_taxid	species_name_ncbi	paired_gcf	level	length	n_contigs	completeness	contamination	taxcheck	dup_taxid	strain_dup	no_genus	name_mismatch	taxcheck_bad	low_quality	pass_gold
GCA_022808325.1	2927791	Cognatiluteimonas sedimenti	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Lysobacterales	135614	Lysobacteraceae	32033	Cognatiluteimonas	3382692	Cognatiluteimonas sedimenti	2927791	Cognatiluteimonas sedimenti	GCF_022808325.1	Scaffold	2742811	21	98.55	0.64	OK	0	0	0	0	0	0	1
GCA_022871025.2	211502	Conchiformibius kuhniae	Bacteria	Bacteria	Pseudomonadota	1224	Betaproteobacteria	28216	Neisseriales	206351	Neisseriaceae	481	Conchiformibius	334107	Conchiformibius kuhniae	211502	Conchiformibius kuhniae	GCF_022871025.1	Complete Genome	2151969	1	98.72	0.66	OK	0	0	0	0	0	0	1
GCA_023520795.1	38284	Corynebacterium accolens	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium accolens	38284	Corynebacterium accolens	GCF_023520795.1	Complete Genome	2465625	1	98.32	2.92	OK	0	0	0	0	0	0	1
GCA_023547005.1	1121352	Conchiformibius steedae DSM 2580	Bacteria	Bacteria	Pseudomonadota	1224	Betaproteobacteria	28216	Neisseriales	206351	Neisseriaceae	481	Conchiformibius	334107	Conchiformibius steedae	153493	Conchiformibius steedae	GCF_023547005.1	Complete Genome	2097964	1	97.9	0.04	OK	1	1	0	0	0	0	1
GCA_023634805.2	2949090	Comamonas endophytica	Bacteria	Bacteria	Pseudomonadota	1224	Betaproteobacteria	28216	Burkholderiales	80840	Comamonadaceae	80864	Comamonas	283	Comamonas endophytica	2949090	Comamonas endophytica	GCF_023634805.2	Complete Genome	4488558	3	92.03	5.21	OK	1	0	0	0	0	1	0
GCA_023656515.1	1367462	Clostridium swellfunianum	Bacteria	Bacteria	Bacillota	1239	Clostridia	186801	Eubacteriales	186802	Clostridiaceae	31979	Clostridium	1485	Clostridium swellfunianum	1367462	Clostridium swellfunianum	GCF_023656515.1	Contig	4763217	6	100	4.36	OK	0	0	0	0	0	0	1
GCA_023656595.1	2949662	Coprococcus intestinalis	Bacteria	Bacteria	Bacillota	1239	Clostridia	186801	Lachnospirales	3085636	Lachnospiraceae	186803	Coprococcus	33042	Coprococcus intestinalis	2949662	Coprococcus intestinalis	GCF_023656595.1	Scaffold	3311086	50	80.3	19.6	Inconclusive	0	0	0	0	1	1	0
GCA_023705585.1	2771369	Collibacillus ludicampi	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Alicyclobacillaceae	186823	Collibacillus	3046397	Collibacillus ludicampi	2771369	Collibacillus ludicampi	GCF_023705585.1	Contig	4090762	7	98.93	5.48	OK	0	0	0	0	0	1	0
GCA_023923085.1	1847728	Companilactobacillus allii	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Lactobacillaceae	33958	Companilactobacillus	2767879	Companilactobacillus allii	1847728	Companilactobacillus allii	GCF_023923085.1	Complete Genome	2556534	4	99.13		OK	1	0	0	0	0	1	0
GCA_024138775.1	169292	Corynebacterium aurimucosum	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium aurimucosum	169292	Corynebacterium aurimucosum	GCF_024138775.1	Chromosome	2683765	58	89.04	4.08	OK	1	0	0	0	0	1	0
GCA_024330105.1	2944915	Coprobacter tertius	Bacteria	Bacteria	Bacteroidota	976	Bacteroidia	200643	Bacteroidales	171549	Barnesiellaceae	2005519	Coprobacter	1348911	Coprobacter tertius	2944915	Coprobacter tertius	GCF_024330105.1	Contig	3311262	28	99.44	0.87	OK	0	0	0	0	0	0	1
GCA_025149625.1	147206	Collinsella stercoris	Bacteria	Bacteria	Actinomycetota	201174	Coriobacteriia	84998	Coriobacteriales	84999	Coriobacteriaceae	84107	Collinsella	102106	Collinsella stercoris	147206	Collinsella stercoris	GCF_025149625.1	Complete Genome	2460746	1	98.35	2.02	OK	0	0	0	0	0	0	1
GCA_025149785.1	470146	Coprococcus comes ATCC 27758	Bacteria	Bacteria	Bacillota	1239	Clostridia	186801	Lachnospirales	3085636	Lachnospiraceae	186803	Allocoprococcus	3569723	Allocoprococcus comes	410072	Allocoprococcus comes	GCF_025149785.1	Complete Genome	3373066	1	99.38		OK	1	1	0	0	0	1	0
GCA_025149915.1	33043	Coprococcus eutactus	Bacteria	Bacteria	Bacillota	1239	Clostridia	186801	Lachnospirales	3085636	Lachnospiraceae	186803	Coprococcus	33042	Coprococcus eutactus	33043	Coprococcus eutactus	GCF_025149915.1	Complete Genome	3112919	1	75.58	14.13	OK	0	0	0	0	0	1	0
GCA_025309455.1	2977320	Comamonas squillarum	Bacteria	Bacteria	Pseudomonadota	1224	Betaproteobacteria	28216	Burkholderiales	80840	Comamonadaceae	80864	Comamonas	283	Comamonas squillarum	2977320	Comamonas squillarum	GCF_025309455.1	Complete Genome	5111300	1	91.51	3.83	OK	0	0	0	0	0	0	1
GCA_025567285.1	2981786	Coprococcus aceti	Bacteria	Bacteria	Bacillota	1239	Clostridia	186801	Lachnospirales	3085636	Lachnospiraceae	186803	Coprococcus	33042	Coprococcus aceti	2981786	Coprococcus aceti	GCF_025567285.1	Scaffold	3235561	30	74.07	14.84	OK	0	0	0	0	0	1	0
GCA_025567345.1	2981785	Coprococcus ammoniilyticus	Bacteria	Bacteria	Bacillota	1239	Clostridia	186801	Lachnospirales	3085636	Lachnospiraceae	186803	Coprococcus	33042	Coprococcus ammoniilyticus	2981785	Coprococcus ammoniilyticus	GCF_025567345.1	Scaffold	2912566	12	75.1	11.35	OK	1	0	0	0	0	1	0
GCA_027257105.1	3016001	Corynebacterium faecium	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium faecium	3016001	Corynebacterium faecium	GCF_027257105.1	Scaffold	2394163	18	97.4	0.91	OK	0	0	0	0	0	0	1
GCA_027257905.1	3014050	Coraliomargarita parva	Bacteria	Bacteria	Verrucomicrobiota	74201	Opitutia	414999	Puniceicoccales	415001	Coraliomargaritaceae	3056371	Coraliomargarita	442430	Coraliomargarita parva	3014050	Coraliomargarita parva	GCF_027257905.1	Contig	4497538	27	96.81	4.33	OK	0	0	0	0	0	0	1
GCA_027570035.1	2913500	Corynebacterium curieae	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium curieae	2913500	Corynebacterium curieae	GCF_027570035.1	Contig	2501310	30	99.9	0.5	OK	0	0	0	0	0	0	1
GCA_027570065.1	2913499	Corynebacterium evansiae	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium evansiae	2913499	Corynebacterium evansiae	GCF_027570065.1	Contig	2255182	28	99.9		OK	0	0	0	0	0	1	0
GCA_029360585.1	3027471	Cohnella caldifontis	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Paenibacillaceae	186822	Cohnella	329857	Cohnella caldifontis	3027471	Cohnella caldifontis	GCF_029360585.1	Scaffold	5510416	57	94.98	8.63	OK	0	0	0	0	0	1	0
GCA_029383185.1	131318	Corynebacterium felinum	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium felinum	131318	Corynebacterium felinum	GCF_029383185.1	Scaffold	3097821	95	98.43	0.93	OK	1	0	0	0	0	0	1
GCA_029525555.1	425004	Cohnella ginsengisoli	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Paenibacillaceae	186822	Cohnella	329857	Cohnella ginsengisoli	425004	Cohnella ginsengisoli	GCF_029525555.1	Scaffold	7220644	9	79.34	9.87	OK	0	0	0	0	0	1	0
GCA_029525575.1	1457232	Cohnella rhizosphaerae	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Paenibacillaceae	186822	Cohnella	329857	Cohnella rhizosphaerae	1457232	Cohnella rhizosphaerae	GCF_029525575.1	Contig	8497463	9	75.91	9	OK	0	0	0	0	0	1	0
GCA_029846315.1	1055104	Cobetia amphilecti	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Oceanospirillales	135619	Halomonadaceae	28256	Cobetia	204286	Cobetia amphilecti	1055104	Cobetia amphilecti	GCF_029846315.1	Contig	4621254	51	99.55	2.93	OK	1	0	0	0	0	0	1
GCA_029953265.1	3043873	Commensalibacter oyaizuii	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Acetobacterales	3120395	Acetobacteraceae	433	Commensalibacter	1079922	Commensalibacter oyaizuii	3043873	Commensalibacter oyaizuii	GCF_029953265.1	Contig	2410350	7	91.37	5.7	OK	0	0	0	0	0	1	0
GCA_029953305.1	3043872	Commensalibacter nepenthis	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Acetobacterales	3120395	Acetobacteraceae	433	Commensalibacter	1079922	Commensalibacter nepenthis	3043872	Commensalibacter nepenthis	GCF_029953305.1	Contig	2522172	22	88.72	6.17	OK	0	0	0	0	0	1	0
GCA_030010415.1	1055104	Cobetia amphilecti	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Oceanospirillales	135619	Halomonadaceae	28256	Cobetia	204286	Cobetia amphilecti	1055104	Cobetia amphilecti	GCF_030010415.1	Contig	4171304	112	98.94	1.34	OK	1	0	0	0	0	0	1
GCA_030010515.1	28258	Cobetia marina	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Oceanospirillales	135619	Halomonadaceae	28256	Cobetia	204286	Cobetia marina	28258	Cobetia marina	GCF_030010515.1	Contig	4066371	42	99.65	1.3	OK	1	0	0	0	0	0	1
GCA_030014955.1	2826895	Cohnella hashimotonis	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Paenibacillaceae	186822	Cohnella	329857	Cohnella hashimotonis	2826895	Cohnella hashimotonis	GCF_030014955.1	Contig	9061581	4	94.39	14.96	OK	0	0	0	0	0	1	0
GCA_030064165.1	3046670	Comamonas resistens	Bacteria	Bacteria	Pseudomonadota	1224	Betaproteobacteria	28216	Burkholderiales	80840	Comamonadaceae	80864	Comamonas	283	Comamonas resistens	3046670	Comamonas resistens	GCF_030064165.1	Complete Genome	5298694	3	98.84	2.87	OK	0	0	0	0	0	0	1
GCA_030162935.1	3041496	Comamonas halotolerans	Bacteria	Bacteria	Pseudomonadota	1224	Betaproteobacteria	28216	Burkholderiales	80840	Comamonadaceae	80864	Comamonas	283	Comamonas halotolerans	3041496	Comamonas halotolerans	GCF_030162935.1	Contig	4053997	74	95.16	3.07	OK	0	0	0	0	0	0	1
GCA_030162955.1	1194168	Comamonas jiangduensis	Bacteria	Bacteria	Pseudomonadota	1224	Betaproteobacteria	28216	Burkholderiales	80840	Comamonadaceae	80864	Comamonas	283	Comamonas jiangduensis	1194168	Comamonas jiangduensis	GCF_030162955.1	Contig	3584308	67	93.16	2.64	OK	0	0	0	0	0	0	1
GCA_030252165.1	3049799	Corynebacterium breve	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium breve	3049799	Corynebacterium breve	GCF_030252165.1	Complete Genome	2567397	1	98.41		OK	0	0	0	0	0	1	0
GCA_030296935.1	1099853	Coprobacter fastidiosus	Bacteria	Bacteria	Bacteroidota	976	Bacteroidia	200643	Bacteroidales	171549	Barnesiellaceae	2005519	Coprobacter	1348911	Coprobacter fastidiosus	1099853	Coprobacter fastidiosus	GCF_030296935.1	Complete Genome	3444538	1	98.5		OK	0	0	0	0	0	1	0
GCA_030408355.1	144183	Corynebacterium afermentans subsp. afermentans	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium afermentans	38286	Corynebacterium afermentans	GCF_030408355.1	Complete Genome	2375453	1	97.4	0.72	OK	0	0	0	0	0	0	1
GCA_030408375.1	144184	Corynebacterium afermentans subsp. lipophilum	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium afermentans	38286	Corynebacterium afermentans	GCF_030408375.1	Complete Genome	2353801	1	97.81	0.41	OK	1	1	0	0	0	0	1
GCA_030408395.1	1190508	Corynebacterium aquatimens	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium aquatimens	1190508	Corynebacterium aquatimens	GCF_030408395.1	Complete Genome	2524396	1	98.38	1.03	OK	1	0	0	0	0	0	1
GCA_030408415.1	1161099	Corynebacterium appendicis CIP 107643	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium appendicis	163202	Corynebacterium appendicis	GCF_030408415.1	Complete Genome	2284440	1	99.42	0.92	OK	1	1	0	0	0	0	1
GCA_030408435.1	99807	Corynebacterium auriscanis	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium auriscanis	99807	Corynebacterium auriscanis	GCF_030408435.1	Complete Genome	2599172	1	98.55		OK	1	0	0	0	0	1	0
GCA_030408455.1	1336740	Corynebacterium atrinae	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium atrinae	1336740	Corynebacterium atrinae	GCF_030408455.1	Complete Genome	2809195	3	99.79	0.1	OK	1	0	0	0	0	0	1
GCA_030408555.1	169292	Corynebacterium aurimucosum	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium aurimucosum	169292	Corynebacterium aurimucosum	GCF_030408555.1	Complete Genome	2740104	2	89.13	6.29	OK	1	0	0	0	0	1	0
GCA_030408575.1	44750	Corynebacterium auris	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium auris	44750	Corynebacterium auris	GCF_030408575.1	Complete Genome	2439611	1	99.94	0.59	OK	0	0	0	0	0	0	1
GCA_030408595.1	679663	Corynebacterium canis	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium canis	679663	Corynebacterium canis	GCF_030408595.1	Complete Genome	3045310	1	99.83	0.41	OK	1	0	0	0	0	0	1
GCA_030408615.1	927655	Corynebacterium bovis DSM 20582 = CIP 54.80	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium bovis	36808	Corynebacterium bovis	GCF_030408615.1	Complete Genome	2652582	2	97.62	0.13	OK	1	1	0	0	0	0	1
GCA_030408635.1	53374	Corynebacterium coyleae	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium coyleae	53374	Corynebacterium coyleae	GCF_030408635.1	Complete Genome	2508772	1	97.84	0.41	OK	1	0	0	0	0	0	1
GCA_030408655.1	1121357	Corynebacterium cystitidis DSM 20524	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium cystitidis	35757	Corynebacterium cystitidis	GCF_030408655.1	Complete Genome	3011338	1	99.54	0.1	OK	1	1	0	0	0	0	1
GCA_030408675.1	61592	Corynebacterium durum	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium durum	61592	Corynebacterium durum	GCF_030408675.1	Complete Genome	2786863	1	98.85	0.41	OK	1	0	0	0	0	0	1
GCA_030408695.1	1717	Corynebacterium diphtheriae	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium diphtheriae	1717	Corynebacterium diphtheriae	GCF_030408695.1	Complete Genome	2405729	1	98.5	0.12	OK	1	0	0	0	0	0	1
GCA_030408715.1	71254	Corynebacterium confusum	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium confusum	71254	Corynebacterium confusum	GCF_030408715.1	Complete Genome	2485332	2	98.86	0.35	OK	0	0	0	0	0	0	1
GCA_030408735.1	1758466	Corynebacterium faecale	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium faecale	1758466	Corynebacterium faecale	GCF_030408735.1	Complete Genome	3147058	5	99.59	1.27	OK	0	0	0	0	0	0	1
GCA_030408755.1	131318	Corynebacterium felinum	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium felinum	131318	Corynebacterium felinum	GCF_030408755.1	Complete Genome	3236025	1	98.95	0.93	OK	1	0	0	0	0	0	1
GCA_030408775.1	1852390	Corynebacterium fournieri	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium fournieri	1852390	Corynebacterium fournieri	GCF_030408775.1	Complete Genome	2389603	1	97.4	0.45	OK	1	0	0	0	0	0	1
GCA_030440535.1	1121354	Corynebacterium capitovis DSM 44611	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium capitovis	131081	Corynebacterium capitovis	GCF_030440535.1	Complete Genome	1979952	1	98.63	0.41	OK	1	1	0	0	0	0	1
GCA_030440555.1	1121355	Corynebacterium caspium DSM 44850	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium caspium	234828	Corynebacterium caspium	GCF_030440555.1	Complete Genome	1863130	1	97.71	0.04	OK	1	1	0	0	0	0	1
GCA_030440575.1	1121356	Corynebacterium ciconiae DSM 44920	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium ciconiae	227319	Corynebacterium ciconiae	GCF_030440575.1	Complete Genome	2584365	1	99.07	0.21	OK	1	1	0	0	0	0	1
GCA_030815025.1	29369	Clostridium sardiniense	Bacteria	Bacteria	Bacillota	1239	Clostridia	186801	Eubacteriales	186802	Clostridiaceae	31979	Clostridium	1485	Clostridium sardiniense	29369	Clostridium sardiniense	GCF_030815025.1	Contig	3868388	59	100	0.95	OK	1	0	0	0	0	0	1
GCA_030845175.1	3066369	Coralliovum pocilloporae	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Hyphomicrobiales	356	Coralliovaceae	3228937	Coralliovum	3228940	Coralliovum pocilloporae	3066369	Coralliovum pocilloporae	GCF_030845175.1	Complete Genome	3918007	1	99.59	0.61	OK	0	0	0	0	0	0	1
GCA_031458315.1	131318	Corynebacterium felinum	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Mycobacteriales	85007	Corynebacteriaceae	1653	Corynebacterium	1716	Corynebacterium felinum	131318	Corynebacterium felinum	GCF_031458315.1	Contig	3236053	1	98.95	0.93	OK	1	0	0	0	0	0	1
GCA_033542075.1	1940611	Conexibacter stalactiti	Bacteria	Bacteria	Actinomycetota	201174	Thermoleophilia	1497346	Solirubrobacterales	588673	Conexibacteraceae	320583	Conexibacter	191494	Conexibacter stalactiti	1940611	Conexibacter stalactiti	GCF_033542075.1	Contig	6794353	251	76.1	15.81	OK	1	0	0	0	0	1	0
GCA_033659955.1	3037988	Clostridium tanneri	Bacteria	Bacteria	Bacillota	1239	Clostridia	186801	Eubacteriales	186802	Clostridiaceae	31979	Clostridium	1485	Clostridium tanneri	3037988	Clostridium tanneri	GCF_033659955.1	Contig	4104779	105	98.14	1.86	OK	0	0	0	0	0	0	1
GCA_033878955.1	3092156	Coraliomargarita algicola	Bacteria	Bacteria	Verrucomicrobiota	74201	Opitutia	414999	Puniceicoccales	415001	Coraliomargaritaceae	3056371	Coraliomargarita	442430	Coraliomargarita algicola	3092156	Coraliomargarita algicola	GCF_033878955.1	Complete Genome	5384071	1	95.3	5.11	OK	0	0	0	0	0	1	0
GCA_035967765.1	1940611	Conexibacter stalactiti	Bacteria	Bacteria	Actinomycetota	201174	Thermoleophilia	1497346	Solirubrobacterales	588673	Conexibacteraceae	320583	Conexibacter	191494	Conexibacter stalactiti	1940611	Conexibacter stalactiti	GCF_035967765.1	Contig	6794353	251	76.1	15.81	OK	1	0	0	0	0	1	0
GCA_036245865.1	3082388	Corallococcus caeni	Bacteria	Bacteria	Myxococcota	2818505	Myxococcia	32015	Myxococcales	29	Myxococcaceae	31	Corallococcus	83461	Corallococcus caeni	3082388	Corallococcus caeni	GCF_036245865.1	Contig	9892490	140	98.7	1.27	OK	0	0	0	0	0	0	1
GCA_036246245.1	3081444	Companilactobacillus muriivasis	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Lactobacillaceae	33958	Companilactobacillus	2767879	Companilactobacillus muriivasis	3081444	Companilactobacillus muriivasis	GCF_036246245.1	Scaffold	2718101	25	99.13	1.82	OK	0	0	0	0	0	0	1
GCA_036323555.1	3081749	Congregicoccus parvus	Bacteria	Bacteria	Verrucomicrobiota	74201	Opitutia	414999	Opitutales	415000	Alterococcaceae	3056375	Congregicoccus	3458163	Congregicoccus parvus	3081749	Congregicoccus parvus	GCF_036323555.1	Complete Genome	5821695	1	90.45	11.93	OK	0	0	0	0	0	1	0
GCA_036541425.1	3097961	Consotaella aegiceratis	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Hyphomicrobiales	356	Aurantimonadaceae	255475	Consotaella	2036017	Consotaella aegiceratis	3097961	Consotaella aegiceratis	GCF_036541425.1	Scaffold	5417537	157	93.66	7.87	OK	0	0	0	0	0	1	0
GCA_036913615.1	3109360	Companilactobacillus miaonis	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Lactobacillaceae	33958	Companilactobacillus	2767879	Companilactobacillus miaonis	3109360	Companilactobacillus miaonis	GCF_036913615.1	Scaffold	2629679	25	99.13	1.39	OK	0	0	0	0	0	0	1
GCA_037478305.1	3083254	Cognatishimia coralii	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Rhodobacterales	204455	Paracoccaceae	31989	Cognatishimia	2211635	Cognatishimia coralii	3083254	Cognatishimia coralii	GCF_037478305.1	Contig	3879854	39	98.83	0.81	OK	0	0	0	0	0	0	1
GCA_038896935.1	3126357	Collimonas rhizosphaerae	Bacteria	Bacteria	Pseudomonadota	1224	Betaproteobacteria	28216	Burkholderiales	80840	Oxalobacteraceae	75682	Collimonas	202907	Collimonas rhizosphaerae	3126357	Collimonas rhizosphaerae	GCF_038896935.1	Scaffold	5613331	47	99.62	1.19	OK	0	0	0	0	0	0	1
GCA_039521405.1	84031	Clostridium sartagoforme	Bacteria	Bacteria	Bacillota	1239	Clostridia	186801	Eubacteriales	186802	Clostridiaceae	31979	Clostridium	1485	Clostridium sartagoforme	84031	Clostridium sartagoforme	GCF_039521405.1	Scaffold	3946716	58	100	1.24	OK	0	0	0	0	0	0	1
GCA_039521425.1	1550	Clostridium subterminale	Bacteria	Bacteria	Bacillota	1239	Clostridia	186801	Eubacteriales	186802	Clostridiaceae	31979	Clostridium	1485	Clostridium subterminale	1550	Clostridium subterminale	GCF_039521425.1	Scaffold	4092395	32	99.38	2.5	OK	0	0	0	0	0	0	1
