acc_a	acc_b	class	genus_a	genus_b	conserved_a	proteins_a	conserved_b	proteins_b	pocp	mash_dist	aai	prot_dist
GCA_000292245.2	GCA_003574395.1	inter_genus	Alkalihalobacillus	Tabrizicola	459	4124	449	3587	11.7754		43.9977	
GCA_047302405.1	GCA_014651475.1	inter_genus	Alkalihalobacillus	Mesonia	461	4348	394	2913	11.7752		44.1860	
GCA_012972675.1	GCA_000970675.1	inter_genus	Pontixanthobacter	Domibacillus	345	2592	365	3439	11.7725		43.7226	
GCA_000292245.2	GCA_043556415.1	inter_genus	Alkalihalobacillus	Microbacterium	418	4124	387	2715	11.7707		43.6832	
GCA_003254155.1	GCA_009827455.1	inter_genus	Psychrobacillus	Pontixanthobacter	365	3219	332	2704	11.7677		44.0385	
GCA_043556415.1	GCA_015999335.1	inter_genus	Microbacterium	Tabrizicola	381	2715	466	4484	11.7655	0.405585	43.4874	
GCA_043556415.1	GCA_030814065.1	inter_genus	Microbacterium	Mesobacillus	364	2715	405	3822	11.7638		43.3227	
GCA_047302405.1	GCA_011008935.1	inter_genus	Alkalihalobacillus	Tabrizicola	475	4348	468	3669	11.7625		43.2968	
GCA_020734105.1	GCA_015999335.1	inter_genus	Alkalihalobacillus	Tabrizicola	550	4783	540	4484	11.7622		43.6726	
GCA_012972675.1	GCA_030814065.1	inter_genus	Pontixanthobacter	Mesobacillus	351	2592	403	3822	11.7555		43.6810	
GCA_000756655.1	GCA_014651475.1	inter_genus	Alcanivorax	Mesonia	359	3273	368	2913	11.7523		43.3864	
GCA_001906925.1	GCA_900100925.1	inter_genus	Domibacillus	Actinopolyspora	436	3253	421	4041	11.7494		43.8799	
GCA_000292245.2	GCA_013409785.1	inter_genus	Alkalihalobacillus	Microbacterium	464	4124	437	3554	11.7348		43.7343	
GCA_043944905.1	GCA_013328815.1	inter_genus	Antrihabitans	Tabrizicola	603	6008	614	4364	11.7335		43.4538	
GCA_030065535.1	GCA_009827455.1	inter_genus	Microbacterium	Pontixanthobacter	329	2753	311	2704	11.7281		43.5824	
GCA_008973485.1	GCA_003574395.1	inter_genus	Psychrobacillus	Tabrizicola	457	3996	431	3587	11.7104		44.0114	
GCA_000292245.2	GCA_900100925.1	inter_genus	Alkalihalobacillus	Actinopolyspora	491	4124	465	4041	11.7085		43.7434	
GCA_047302405.1	GCA_003574395.1	inter_genus	Alkalihalobacillus	Tabrizicola	481	4348	448	3587	11.7076		43.4440	
GCA_009827455.1	GCA_000966185.1	inter_genus	Pontixanthobacter	Domibacillus	354	2704	400	3737	11.7063		43.8031	
GCA_003254155.1	GCA_009827395.1	inter_genus	Psychrobacillus	Pontixanthobacter	365	3219	339	2802	11.6924		44.1719	
GCA_900100925.1	GCA_034424525.1	inter_genus	Actinopolyspora	Sphingobium	521	4041	540	5046	11.6760	0.405585	42.7470	
GCA_047302405.1	GCA_015999335.1	inter_genus	Alkalihalobacillus	Tabrizicola	502	4348	529	4484	11.6735		43.3605	
GCA_009828095.1	GCA_000970675.1	inter_genus	Pontixanthobacter	Domibacillus	348	2712	370	3439	11.6729		43.9733	
GCA_014212135.1	GCA_001639725.1	inter_genus	Cohnella	Marinomonas	594	6030	534	3637	11.6686	0.405585	44.4880	
GCA_000292245.2	GCA_025960885.1	inter_genus	Alkalihalobacillus	Microbacterium	463	4124	435	3572	11.6684		43.8167	
GCA_041537905.1	GCA_042656585.1	inter_genus	Ruegeria	Thalassorhabdus	503	5052	474	3324	11.6643		43.5503	
GCA_047302405.1	GCA_013328815.1	inter_genus	Alkalihalobacillus	Tabrizicola	501	4348	515	4364	11.6621		43.8339	
GCA_001906925.1	GCA_014651475.1	inter_genus	Domibacillus	Mesonia	375	3253	344	2913	11.6607		44.2991	
GCA_006861795.1	GCA_013409785.1	inter_genus	Psychrobacillus	Microbacterium	490	4397	437	3554	11.6589		43.1416	
GCA_028610675.1	GCA_003597125.1	inter_genus	Alkalihalobacillus	Alcanivorax	466	4246	429	3435	11.6521	0.405585	44.2867	
GCA_006861775.1	GCA_012972675.1	inter_genus	Psychrobacillus	Pontixanthobacter	426	4030	345	2592	11.6430		43.7442	
GCA_009828095.1	GCA_001643235.1	inter_genus	Pontixanthobacter	Domibacillus	355	2712	397	3756	11.6265		43.6499	
GCA_012972675.1	GCA_001643235.1	inter_genus	Pontixanthobacter	Domibacillus	345	2592	393	3756	11.6257		43.5827	
GCA_008973485.1	GCA_043556415.1	inter_genus	Psychrobacillus	Microbacterium	409	3996	371	2715	11.6227		43.4982	
GCA_043556415.1	GCA_019334345.1	inter_genus	Microbacterium	Neohoeflea	350	2715	387	3629	11.6173	0.372583	42.8908	
GCA_008973485.1	GCA_015999335.1	inter_genus	Psychrobacillus	Tabrizicola	479	3996	506	4484	11.6156		43.4638	
GCA_030065535.1	GCA_001639725.1	inter_genus	Microbacterium	Marinomonas	366	2753	376	3637	11.6119		43.2987	
GCA_012932915.1	GCA_019334345.1	inter_genus	Antrihabitans	Neohoeflea	583	6310	571	3629	11.6108	0.405585	43.3905	
GCA_016481275.1	GCA_015999335.1	inter_genus	Antrihabitans	Tabrizicola	582	5994	634	4484	11.6053	0.372583	43.5610	
GCA_008297975.1	GCA_034424525.1	inter_genus	Antrihabitans	Sphingobium	609	5303	592	5046	11.6050	0.405585	43.5741	
GCA_013409785.1	GCA_001643235.1	inter_genus	Microbacterium	Domibacillus	410	3554	438	3756	11.6005		43.5866	
GCA_043556415.1	GCA_013328815.1	inter_genus	Microbacterium	Tabrizicola	382	2715	439	4364	11.5977	0.405585	42.8590	
GCA_000292245.2	GCA_015999335.1	inter_genus	Alkalihalobacillus	Tabrizicola	474	4124	524	4484	11.5939		43.7550	
GCA_008297975.1	GCA_006861775.1	inter_genus	Antrihabitans	Psychrobacillus	496	5303	585	4030	11.5826		43.6259	
GCA_043556415.1	GCA_001906925.1	inter_genus	Microbacterium	Domibacillus	339	2715	352	3253	11.5784		43.7634	
GCA_000292245.2	GCA_011008935.1	inter_genus	Alkalihalobacillus	Tabrizicola	443	4124	459	3669	11.5745		43.5897	
GCA_000966185.1	GCA_008704535.1	inter_genus	Domibacillus	Streptomyces	565	3737	626	6558	11.5687	0.405585	43.7903	
GCA_001643235.1	GCA_014651475.1	inter_genus	Domibacillus	Mesonia	413	3756	358	2913	11.5610		44.2339	
GCA_000009365.1	GCA_900100925.1	inter_genus	Alcanivorax	Actinopolyspora	381	2758	405	4041	11.5605		43.4487	
GCA_016481275.1	GCA_011008935.1	inter_genus	Antrihabitans	Tabrizicola	554	5994	563	3669	11.5596	0.405585	43.4856	
GCA_006861795.1	GCA_003597125.1	inter_genus	Psychrobacillus	Alcanivorax	479	4397	426	3435	11.5552		44.3538	
GCA_008973485.1	GCA_025960885.1	inter_genus	Psychrobacillus	Microbacterium	458	3996	416	3572	11.5486		43.5638	
GCA_008973485.1	GCA_011008935.1	inter_genus	Psychrobacillus	Tabrizicola	451	3996	434	3669	11.5460		43.6326	
GCA_000970675.1	GCA_014651475.1	inter_genus	Domibacillus	Mesonia	378	3439	355	2913	11.5397		44.2159	
GCA_008297975.1	GCA_001643235.1	inter_genus	Antrihabitans	Domibacillus	517	5303	528	3756	11.5355		44.2037	
GCA_000966185.1	GCA_041537905.1	inter_genus	Domibacillus	Ruegeria	495	3737	518	5052	11.5258		43.2553	
GCA_008297975.1	GCA_015999335.1	inter_genus	Antrihabitans	Tabrizicola	540	5303	588	4484	11.5255	0.405585	43.1280	
GCA_000292245.2	GCA_014651475.1	inter_genus	Alkalihalobacillus	Mesonia	435	4124	376	2913	11.5248		44.4604	
GCA_015999335.1	GCA_014212135.1	inter_genus	Tabrizicola	Cohnella	603	4484	608	6030	11.5180		43.7124	
GCA_900636385.1	GCA_014651475.1	inter_genus	Staphylococcus	Mesonia	306	2236	287	2913	11.5168		43.2128	
GCA_012932915.1	GCA_011008935.1	inter_genus	Antrihabitans	Tabrizicola	579	6310	570	3669	11.5142		43.3859	
GCA_013328815.1	GCA_001906925.1	inter_genus	Tabrizicola	Domibacillus	456	4364	420	3253	11.5006		43.6666	
GCA_028610675.1	GCA_013409785.1	inter_genus	Alkalihalobacillus	Microbacterium	471	4246	426	3554	11.5000		43.4208	
GCA_000292245.2	GCA_019334345.1	inter_genus	Alkalihalobacillus	Neohoeflea	439	4124	452	3629	11.4923	0.405585	43.3821	
GCA_008704535.1	GCA_034424525.1	inter_genus	Streptomyces	Sphingobium	698	6558	635	5046	11.4874	0.372583	43.4700	
GCA_020734105.1	GCA_014651475.1	inter_genus	Alkalihalobacillus	Mesonia	501	4783	383	2913	11.4865		44.1798	
GCA_030065535.1	GCA_009827395.1	inter_genus	Microbacterium	Pontixanthobacter	325	2753	313	2802	11.4851		43.5102	
GCA_020734105.1	GCA_013328815.1	inter_genus	Alkalihalobacillus	Tabrizicola	538	4783	512	4364	11.4792		43.6161	
GCA_008973485.1	GCA_014651475.1	inter_genus	Psychrobacillus	Mesonia	426	3996	367	2913	11.4778	0.353280	43.8834	
GCA_042654505.1	GCA_000966185.1	inter_genus	Epilithonimonas	Domibacillus	404	3479	424	3737	11.4745		44.2407	
GCA_043944905.1	GCA_019334345.1	inter_genus	Antrihabitans	Neohoeflea	561	6008	544	3629	11.4662		43.2390	
GCA_043944905.1	GCA_015999335.1	inter_genus	Antrihabitans	Tabrizicola	575	6008	628	4484	11.4659	0.353280	43.5535	
GCA_015999335.1	GCA_001906925.1	inter_genus	Tabrizicola	Domibacillus	473	4484	414	3253	11.4644		43.6533	
GCA_028610675.1	GCA_011008935.1	inter_genus	Alkalihalobacillus	Tabrizicola	446	4246	461	3669	11.4593		43.8044	
GCA_900636385.1	GCA_001639725.1	inter_genus	Staphylococcus	Marinomonas	327	2236	346	3637	11.4592	0.405585	43.6734	
GCA_030065535.1	GCA_003597125.1	inter_genus	Microbacterium	Alcanivorax	354	2753	355	3435	11.4577	0.405585	43.9978	
GCA_028610675.1	GCA_014651475.1	inter_genus	Alkalihalobacillus	Mesonia	438	4246	382	2913	11.4541	0.405585	43.9673	
GCA_014651475.1	GCA_001639725.1	inter_genus	Mesonia	Marinomonas	364	2913	386	3637	11.4504		43.4761	
GCA_006861775.1	GCA_009827395.1	inter_genus	Psychrobacillus	Pontixanthobacter	423	4030	359	2802	11.4461		43.6389	
GCA_006861795.1	GCA_009601165.1	inter_genus	Psychrobacillus	Alcanivorax	476	4397	416	3399	11.4418		44.4196	
GCA_025960885.1	GCA_030814065.1	inter_genus	Microbacterium	Mesobacillus	410	3572	435	3822	11.4282		43.5306	
GCA_028610675.1	GCA_003574395.1	inter_genus	Alkalihalobacillus	Tabrizicola	459	4246	436	3587	11.4260		43.5762	
GCA_028610675.1	GCA_009601165.1	inter_genus	Alkalihalobacillus	Alcanivorax	457	4246	416	3399	11.4192	0.405585	44.4134	
GCA_006861775.1	GCA_009828095.1	inter_genus	Psychrobacillus	Pontixanthobacter	424	4030	345	2712	11.4061		43.7397	
GCA_016481275.1	GCA_006861775.1	inter_genus	Antrihabitans	Psychrobacillus	541	5994	602	4030	11.4026	0.405585	43.9537	
GCA_000292245.2	GCA_013328815.1	inter_genus	Alkalihalobacillus	Tabrizicola	471	4124	496	4364	11.3926		43.6294	
GCA_000966185.1	GCA_034424525.1	inter_genus	Domibacillus	Sphingobium	495	3737	505	5046	11.3856	0.372583	43.6637	
GCA_009827455.1	GCA_000970675.1	inter_genus	Pontixanthobacter	Domibacillus	340	2704	359	3439	11.3788		43.8126	
GCA_043944905.1	GCA_014212135.1	inter_genus	Antrihabitans	Cohnella	651	6008	717	6030	11.3640		44.0589	
GCA_009827395.1	GCA_000970675.1	inter_genus	Pontixanthobacter	Domibacillus	342	2802	367	3439	11.3604		44.0346	
GCA_001643235.1	GCA_008704535.1	inter_genus	Domibacillus	Streptomyces	570	3756	600	6558	11.3438		44.1008	
GCA_008297975.1	GCA_003574395.1	inter_genus	Antrihabitans	Tabrizicola	516	5303	492	3587	11.3386	0.405585	43.2476	
GCA_028610675.1	GCA_043556415.1	inter_genus	Alkalihalobacillus	Microbacterium	409	4246	380	2715	11.3346		43.7656	
GCA_042650985.1	GCA_000966185.1	inter_genus	Epilithonimonas	Domibacillus	411	3675	429	3737	11.3330		44.2212	
GCA_008704535.1	GCA_019334345.1	inter_genus	Streptomyces	Neohoeflea	583	6558	569	3629	11.3085	0.339586	43.1878	
GCA_006861795.1	GCA_043556415.1	inter_genus	Psychrobacillus	Microbacterium	437	4397	367	2715	11.3048		43.5804	
GCA_016481275.1	GCA_034424525.1	inter_genus	Antrihabitans	Sphingobium	640	5994	608	5046	11.3043	0.353280	43.7376	
GCA_008297975.1	GCA_003254155.1	inter_genus	Antrihabitans	Psychrobacillus	469	5303	494	3219	11.3002		44.2473	
GCA_013409785.1	GCA_012972675.1	inter_genus	Microbacterium	Pontixanthobacter	367	3554	327	2592	11.2919		43.3958	
GCA_030065535.1	GCA_000756655.1	inter_genus	Microbacterium	Alcanivorax	340	2753	340	3273	11.2844		43.4505	
GCA_009827395.1	GCA_001643235.1	inter_genus	Pontixanthobacter	Domibacillus	354	2802	386	3756	11.2839		43.8491	
GCA_028610675.1	GCA_900100925.1	inter_genus	Alkalihalobacillus	Actinopolyspora	488	4246	447	4041	11.2827		43.4026	
GCA_013409785.1	GCA_001906925.1	inter_genus	Microbacterium	Domibacillus	383	3554	385	3253	11.2825		43.9640	
GCA_009827455.1	GCA_001643235.1	inter_genus	Pontixanthobacter	Domibacillus	345	2704	383	3756	11.2693		43.8261	
GCA_006861775.1	GCA_008704535.1	inter_genus	Psychrobacillus	Streptomyces	619	4030	574	6558	11.2675		43.9887	
GCA_008973485.1	GCA_000756655.1	inter_genus	Psychrobacillus	Alcanivorax	429	3996	390	3273	11.2670		44.1244	
GCA_009601165.1	GCA_014651475.1	inter_genus	Alcanivorax	Mesonia	352	3399	359	2913	11.2643		43.3554	
GCA_020734105.1	GCA_030065535.1	inter_genus	Alkalihalobacillus	Microbacterium	460	4783	388	2753	11.2527		43.7512	
GCA_012932915.1	GCA_015999335.1	inter_genus	Antrihabitans	Tabrizicola	584	6310	630	4484	11.2470		43.3863	
GCA_000756655.1	GCA_900100925.1	inter_genus	Alcanivorax	Actinopolyspora	411	3273	411	4041	11.2387		43.4701	
GCA_043944905.1	GCA_006861775.1	inter_genus	Antrihabitans	Psychrobacillus	537	6008	590	4030	11.2273		43.8943	
GCA_012932915.1	GCA_014212135.1	inter_genus	Antrihabitans	Cohnella	656	6310	729	6030	11.2237	0.405585	44.0276	
GCA_009827455.1	GCA_030814065.1	inter_genus	Pontixanthobacter	Mesobacillus	342	2704	390	3822	11.2167		43.8470	
GCA_020734105.1	GCA_041537905.1	inter_genus	Alkalihalobacillus	Ruegeria	587	4783	516	5052	11.2150		43.0649	
GCA_000970675.1	GCA_008704535.1	inter_genus	Domibacillus	Streptomyces	529	3439	592	6558	11.2134		43.7782	
GCA_028610675.1	GCA_013328815.1	inter_genus	Alkalihalobacillus	Tabrizicola	467	4246	498	4364	11.2079		43.8243	
GCA_000009365.1	GCA_020966775.1	inter_genus	Alcanivorax	Rhodopirellula	406	2758	436	4755	11.2072		44.4123	
GCA_013409785.1	GCA_009827395.1	inter_genus	Microbacterium	Pontixanthobacter	369	3554	343	2802	11.2020		43.4649	
GCA_008297975.1	GCA_042656585.1	inter_genus	Antrihabitans	Thalassorhabdus	490	5303	476	3324	11.1974		44.0869	
GCA_008973485.1	GCA_019334345.1	inter_genus	Psychrobacillus	Neohoeflea	429	3996	424	3629	11.1869	0.405585	43.3418	
GCA_013409785.1	GCA_000009365.1	inter_genus	Microbacterium	Alcanivorax	356	3554	350	2758	11.1850		43.4149	
GCA_003597125.1	GCA_014651475.1	inter_genus	Alcanivorax	Mesonia	364	3435	346	2913	11.1846	0.405585	43.3452	
GCA_003597125.1	GCA_900100925.1	inter_genus	Alcanivorax	Actinopolyspora	418	3435	418	4041	11.1825		43.3651	
GCA_016481275.1	GCA_003254155.1	inter_genus	Antrihabitans	Psychrobacillus	511	5994	519	3219	11.1799	0.405585	44.2004	
GCA_012932915.1	GCA_034424525.1	inter_genus	Antrihabitans	Sphingobium	650	6310	619	5046	11.1747	0.372583	43.7918	
GCA_008973485.1	GCA_013409785.1	inter_genus	Psychrobacillus	Microbacterium	432	3996	411	3554	11.1656		43.2223	
GCA_013409785.1	GCA_034424525.1	inter_genus	Microbacterium	Sphingobium	482	3554	478	5046	11.1628	0.353280	42.9379	
GCA_025960885.1	GCA_034424525.1	inter_genus	Microbacterium	Sphingobium	476	3572	486	5046	11.1627		43.1526	
GCA_009827455.1	GCA_014651475.1	inter_genus	Pontixanthobacter	Mesonia	310	2704	317	2913	11.1625		43.2133	
GCA_042650985.1	GCA_006861775.1	inter_genus	Epilithonimonas	Psychrobacillus	384	3675	476	4030	11.1616		44.0442	
GCA_016481275.1	GCA_014212135.1	inter_genus	Antrihabitans	Cohnella	632	5994	710	6030	11.1610	0.372583	43.8631	
GCA_043944905.1	GCA_011008935.1	inter_genus	Antrihabitans	Tabrizicola	538	6008	542	3669	11.1605		43.5251	
GCA_900100925.1	GCA_041537905.1	inter_genus	Actinopolyspora	Ruegeria	476	4041	538	5052	11.1514		42.8750	
GCA_042650985.1	GCA_001643235.1	inter_genus	Epilithonimonas	Domibacillus	399	3675	429	3756	11.1425		43.9912	
GCA_000970675.1	GCA_041537905.1	inter_genus	Domibacillus	Ruegeria	447	3439	499	5052	11.1412		43.2578	
GCA_025960885.1	GCA_001639725.1	inter_genus	Microbacterium	Marinomonas	404	3572	398	3637	11.1250		43.5549	
GCA_042654505.1	GCA_003254155.1	inter_genus	Epilithonimonas	Psychrobacillus	354	3479	391	3219	11.1227		44.2897	
GCA_008973485.1	GCA_013328815.1	inter_genus	Psychrobacillus	Tabrizicola	449	3996	480	4364	11.1124		43.4794	
GCA_008973485.1	GCA_900100925.1	inter_genus	Psychrobacillus	Actinopolyspora	468	3996	425	4041	11.1111		43.8093	
GCA_009827395.1	GCA_030814065.1	inter_genus	Pontixanthobacter	Mesobacillus	352	2802	384	3822	11.1111		43.5948	
GCA_030814065.1	GCA_041537905.1	inter_genus	Mesobacillus	Ruegeria	481	3822	505	5052	11.1111		43.4321	
GCA_016481275.1	GCA_000966185.1	inter_genus	Antrihabitans	Domibacillus	534	5994	547	3737	11.1088	0.372583	44.0861	
GCA_009828095.1	GCA_900100925.1	inter_genus	Pontixanthobacter	Actinopolyspora	359	2712	391	4041	11.1062		43.0173	
GCA_030065535.1	GCA_034424525.1	inter_genus	Microbacterium	Sphingobium	414	2753	452	5046	11.1040		43.4718	
GCA_030065535.1	GCA_009601165.1	inter_genus	Microbacterium	Alcanivorax	347	2753	336	3399	11.1021		43.8548	
GCA_006861795.1	GCA_041537905.1	inter_genus	Psychrobacillus	Ruegeria	532	4397	517	5052	11.1017		43.4551	
GCA_008297975.1	GCA_000970675.1	inter_genus	Antrihabitans	Domibacillus	494	5303	476	3439	11.0959		43.7932	
GCA_008973485.1	GCA_003597125.1	inter_genus	Psychrobacillus	Alcanivorax	429	3996	395	3435	11.0887		44.4308	
GCA_042654505.1	GCA_001643235.1	inter_genus	Epilithonimonas	Domibacillus	386	3479	416	3756	11.0850		44.0513	
GCA_042650985.1	GCA_003254155.1	inter_genus	Epilithonimonas	Psychrobacillus	357	3675	407	3219	11.0821		44.2269	
GCA_041537905.1	GCA_014212135.1	inter_genus	Ruegeria	Cohnella	599	5052	628	6030	11.0720		43.2961	
GCA_043944905.1	GCA_034424525.1	inter_genus	Antrihabitans	Sphingobium	620	6008	603	5046	11.0639	0.405585	43.4858	
GCA_008297975.1	GCA_000966185.1	inter_genus	Antrihabitans	Domibacillus	496	5303	504	3737	11.0619		43.8815	
GCA_008297975.1	GCA_006861795.1	inter_genus	Antrihabitans	Psychrobacillus	502	5303	569	4397	11.0412		43.7672	
GCA_042654505.1	GCA_006861775.1	inter_genus	Epilithonimonas	Psychrobacillus	366	3479	463	4030	11.0401	0.372583	44.1542	
GCA_900142325.1	GCA_000966185.1	inter_genus	Epilithonimonas	Domibacillus	379	3312	399	3737	11.0370		44.2408	
GCA_043944905.1	GCA_042656585.1	inter_genus	Antrihabitans	Thalassorhabdus	522	6008	507	3324	11.0266		44.4353	
GCA_043944905.1	GCA_000966185.1	inter_genus	Antrihabitans	Domibacillus	530	6008	544	3737	11.0210		44.0000	
GCA_009601165.1	GCA_900100925.1	inter_genus	Alcanivorax	Actinopolyspora	407	3399	412	4041	11.0081		43.5186	
GCA_008973485.1	GCA_009601165.1	inter_genus	Psychrobacillus	Alcanivorax	429	3996	385	3399	11.0074		44.4148	
GCA_014212135.1	GCA_019334345.1	inter_genus	Cohnella	Neohoeflea	560	6030	502	3629	10.9949		43.3274	
GCA_020734105.1	GCA_009828095.1	inter_genus	Alkalihalobacillus	Pontixanthobacter	459	4783	365	2712	10.9940		43.6888	
GCA_013409785.1	GCA_009601165.1	inter_genus	Microbacterium	Alcanivorax	394	3554	370	3399	10.9881		43.5916	
GCA_047302405.1	GCA_012972675.1	inter_genus	Alkalihalobacillus	Pontixanthobacter	402	4348	360	2592	10.9798		43.6401	
GCA_009601165.1	GCA_020966775.1	inter_genus	Alcanivorax	Rhodopirellula	438	3399	457	4755	10.9762	0.405585	44.4800	
GCA_008297975.1	GCA_030814065.1	inter_genus	Antrihabitans	Mesobacillus	501	5303	500	3822	10.9699		43.7000	
GCA_013409785.1	GCA_009828095.1	inter_genus	Microbacterium	Pontixanthobacter	356	3554	331	2712	10.9639		43.2692	
GCA_004365655.1	GCA_000966185.1	inter_genus	Epilithonimonas	Domibacillus	374	3195	386	3737	10.9636		44.1810	
GCA_008704535.1	GCA_030814065.1	inter_genus	Streptomyces	Mesobacillus	597	6558	541	3822	10.9634		43.7612	
GCA_008704535.1	GCA_042656585.1	inter_genus	Streptomyces	Thalassorhabdus	570	6558	513	3324	10.9593		44.3191	
GCA_016481275.1	GCA_003574395.1	inter_genus	Antrihabitans	Tabrizicola	537	5994	513	3587	10.9592	0.372583	43.6417	
GCA_000292245.2	GCA_012972675.1	inter_genus	Alkalihalobacillus	Pontixanthobacter	386	4124	350	2592	10.9589		43.8486	
GCA_047302405.1	GCA_008704535.1	inter_genus	Alkalihalobacillus	Streptomyces	582	4348	612	6558	10.9481		43.6327	
GCA_012972675.1	GCA_014651475.1	inter_genus	Pontixanthobacter	Mesonia	298	2592	304	2913	10.9355		43.1666	
GCA_000009365.1	GCA_014212135.1	inter_genus	Alcanivorax	Cohnella	441	2758	520	6030	10.9354	0.405585	44.7832	
GCA_047302405.1	GCA_009828095.1	inter_genus	Alkalihalobacillus	Pontixanthobacter	408	4348	364	2712	10.9348		43.7545	
GCA_003254155.1	GCA_008704535.1	inter_genus	Psychrobacillus	Streptomyces	521	3219	548	6558	10.9338		43.9641	
GCA_003254155.1	GCA_041537905.1	inter_genus	Psychrobacillus	Ruegeria	439	3219	465	5052	10.9298		43.7971	
GCA_020734105.1	GCA_012972675.1	inter_genus	Alkalihalobacillus	Pontixanthobacter	455	4783	351	2592	10.9288		43.7761	
GCA_000292245.2	GCA_009828095.1	inter_genus	Alkalihalobacillus	Pontixanthobacter	391	4124	356	2712	10.9274		44.0077	
GCA_006861795.1	GCA_008704535.1	inter_genus	Psychrobacillus	Streptomyces	612	4397	585	6558	10.9265		44.1787	
GCA_000756655.1	GCA_014212135.1	inter_genus	Alcanivorax	Cohnella	474	3273	542	6030	10.9212	0.405585	44.7936	
GCA_020734105.1	GCA_009827395.1	inter_genus	Alkalihalobacillus	Pontixanthobacter	460	4783	367	2802	10.9031		44.0399	
GCA_012932915.1	GCA_006861775.1	inter_genus	Antrihabitans	Psychrobacillus	530	6310	596	4030	10.8897		43.9396	
GCA_900142325.1	GCA_006861775.1	inter_genus	Epilithonimonas	Psychrobacillus	353	3312	446	4030	10.8826		43.9830	
GCA_043944905.1	GCA_003254155.1	inter_genus	Antrihabitans	Psychrobacillus	499	6008	505	3219	10.8811		44.1007	
GCA_042650985.1	GCA_000970675.1	inter_genus	Epilithonimonas	Domibacillus	373	3675	401	3439	10.8800	0.405585	43.9382	
GCA_000756655.1	GCA_020966775.1	inter_genus	Alcanivorax	Rhodopirellula	428	3273	445	4755	10.8744		44.1533	
GCA_028610675.1	GCA_019334345.1	inter_genus	Alkalihalobacillus	Neohoeflea	435	4246	421	3629	10.8698	0.405585	43.2640	
GCA_013409785.1	GCA_000756655.1	inter_genus	Microbacterium	Alcanivorax	384	3554	358	3273	10.8686	0.405585	43.2958	
GCA_020734105.1	GCA_025960885.1	inter_genus	Alkalihalobacillus	Microbacterium	491	4783	417	3572	10.8677		43.2897	
GCA_000292245.2	GCA_009827395.1	inter_genus	Alkalihalobacillus	Pontixanthobacter	390	4124	362	2802	10.8576		43.9559	
GCA_047302405.1	GCA_009827455.1	inter_genus	Alkalihalobacillus	Pontixanthobacter	400	4348	365	2704	10.8480		43.7725	
GCA_009828095.1	GCA_014651475.1	inter_genus	Pontixanthobacter	Mesonia	309	2712	301	2913	10.8444		43.2090	
