acc_a	acc_b	class	genus_a	genus_b	conserved_a	proteins_a	conserved_b	proteins_b	pocp	mash_dist	aai	prot_dist
GCA_000382005.1	GCA_001580545.1	inter_genus	Pseudoalteromonas	Paraburkholderia	967	4528	1085	6983	17.8264			
GCA_008386555.1	GCA_013350005.1	inter_genus	Pseudomonas	Methylocystis	855	5389	765	3705	17.8139			
GCA_000372845.1	GCA_008386555.1	inter_genus	Methylocystis	Pseudomonas	767	3698	851	5389	17.8057			
GCA_001969825.1	GCA_021919185.1	inter_genus	Bradyrhizobium	Xanthomonas	1134	7775	933	3852	17.7776	0.312952		
GCA_023278185.1	GCA_042647405.1	inter_genus	Bradyrhizobium	Xanthomonas	1250	8598	1014	4138	17.7764	0.339586		
GCA_045310525.1	GCA_900475975.1	inter_genus	Clostridium	Streptococcus	533	3841	466	1779	17.7758	0.372583		
GCA_000817815.1	GCA_001580545.1	inter_genus	Vibrio	Paraburkholderia	1075	5721	1181	6983	17.7582			
GCA_000181535.1	GCA_013366925.1	inter_genus	Vibrio	Paraburkholderia	1109	5066	1247	8209	17.7476			
GCA_053761065.1	GCA_055396975.1	inter_genus	Enterococcus	Symbiobacterium	515	2637	542	3322	17.7379	0.339586		
GCA_001580545.1	GCA_012641725.1	inter_genus	Paraburkholderia	Pseudoalteromonas	1102	6983	978	4777	17.6871			
GCA_000817815.1	GCA_902459535.1	inter_genus	Vibrio	Paraburkholderia	1090	5721	1214	7307	17.6850			
GCA_042432025.1	GCA_900094605.1	inter_genus	Xanthomonas	Bradyrhizobium	961	3852	1183	8291	17.6563	0.328965		
GCA_003064125.1	GCA_900094605.1	inter_genus	Xanthomonas	Bradyrhizobium	965	4202	1240	8291	17.6499	0.372583		
GCA_000252995.1	GCA_013087605.1	inter_genus	Salmonella	Rhizobium	851	3973	1076	6988	17.5805			
GCA_001544215.1	GCA_055396975.1	inter_genus	Enterococcus	Symbiobacterium	524	2758	542	3322	17.5329	0.339586		
GCA_021919185.1	GCA_900094605.1	inter_genus	Xanthomonas	Bradyrhizobium	931	3852	1198	8291	17.5327	0.339586		
GCA_003064125.1	GCA_023278185.1	inter_genus	Xanthomonas	Bradyrhizobium	988	4202	1252	8598	17.5000	0.353280		
GCA_007858165.1	GCA_013350005.1	inter_genus	Pseudomonas	Methylocystis	881	5724	768	3705	17.4886	0.339586		
GCA_030409215.1	GCA_055396975.1	inter_genus	Halomonas	Symbiobacterium	611	3749	621	3322	17.4233	0.295981		
GCA_000382005.1	GCA_902459535.1	inter_genus	Pseudoalteromonas	Paraburkholderia	974	4528	1084	7307	17.3891			
GCA_012641725.1	GCA_902459535.1	inter_genus	Pseudoalteromonas	Paraburkholderia	1003	4777	1098	7307	17.3866			
GCA_002741985.1	GCA_013366925.1	inter_genus	Vibrio	Paraburkholderia	1022	4574	1199	8209	17.3746			
GCA_000817815.1	GCA_003443895.1	inter_genus	Vibrio	Paraburkholderia	1054	5721	1196	7231	17.3718			
GCA_001618685.1	GCA_902459595.1	inter_genus	Geobacillus	Pandoraea	610	3206	698	4337	17.3406			
GCA_001544215.1	GCA_055383075.1	inter_genus	Enterococcus	Symbiobacterium	525	2758	552	3457	17.3290	0.353280		
GCA_053761065.1	GCA_055383075.1	inter_genus	Enterococcus	Symbiobacterium	519	2637	537	3457	17.3285	0.353280		
GCA_030409215.1	GCA_055383075.1	inter_genus	Halomonas	Symbiobacterium	618	3749	629	3457	17.3050	0.306598		
GCA_023278185.1	GCA_030406665.1	inter_genus	Bradyrhizobium	Halomonas	1151	8598	895	3257	17.2585	0.328965		
GCA_003443895.1	GCA_012641725.1	inter_genus	Paraburkholderia	Pseudoalteromonas	1072	7231	994	4777	17.2052	0.405585		
GCA_001277805.1	GCA_030406665.1	inter_genus	Geobacillus	Halomonas	496	2613	511	3257	17.1550			
GCA_000252995.1	GCA_046118665.1	inter_genus	Salmonella	Rhizobium	838	3973	1070	7171	17.1213			
GCA_006365335.1	GCA_013087605.1	inter_genus	Salmonella	Rhizobium	885	4587	1096	6988	17.1145			
GCA_000382005.1	GCA_003443895.1	inter_genus	Pseudoalteromonas	Paraburkholderia	952	4528	1053	7231	17.0508	0.405585		
GCA_000759735.1	GCA_054602315.1	inter_genus	Citrobacter	Bradyrhizobium	917	4575	1070	7168	16.9207	0.372583		
GCA_030412915.1	GCA_055396975.1	inter_genus	Nocardioides	Symbiobacterium	628	4078	623	3322	16.9054	0.339586		
GCA_030412915.1	GCA_055383075.1	inter_genus	Nocardioides	Symbiobacterium	639	4078	631	3457	16.8547	0.306598		
GCA_006365335.1	GCA_046118665.1	inter_genus	Salmonella	Rhizobium	882	4587	1094	7171	16.8056			
GCA_023278185.1	GCA_042432025.1	inter_genus	Bradyrhizobium	Xanthomonas	1141	8598	950	3852	16.7952	0.328965		
GCA_019930105.1	GCA_055383075.1	inter_genus	Streptococcus	Symbiobacterium	408	1770	469	3457	16.7783	0.353280		
GCA_021919185.1	GCA_023278185.1	inter_genus	Xanthomonas	Bradyrhizobium	928	3852	1159	8598	16.7631	0.312952		
GCA_019930105.1	GCA_055396975.1	inter_genus	Streptococcus	Symbiobacterium	401	1770	451	3322	16.7321	0.339586		
GCA_001618685.1	GCA_902459665.1	inter_genus	Geobacillus	Pandoraea	607	3206	706	4646	16.7219			
GCA_001418025.1	GCA_030406665.1	inter_genus	Anoxybacillus	Halomonas	482	2617	500	3257	16.7177			
GCA_030406665.1	GCA_055383075.1	inter_genus	Halomonas	Symbiobacterium	545	3257	576	3457	16.6965	0.300994		
GCA_030406665.1	GCA_055396975.1	inter_genus	Halomonas	Symbiobacterium	542	3257	553	3322	16.6439	0.300994		
GCA_001277805.1	GCA_030409215.1	inter_genus	Geobacillus	Halomonas	510	2613	548	3749	16.6300			
GCA_014201515.1	GCA_030406665.1	inter_genus	Anoxybacillus	Halomonas	486	2702	502	3257	16.5800			
GCA_000817815.1	GCA_013366925.1	inter_genus	Vibrio	Paraburkholderia	1059	5721	1250	8209	16.5757			
GCA_001618685.1	GCA_039522805.1	inter_genus	Geobacillus	Ralstonia	610	3206	655	4426	16.5749			
GCA_012641725.1	GCA_013366925.1	inter_genus	Pseudoalteromonas	Paraburkholderia	1007	4777	1145	8209	16.5717			
GCA_001642805.2	GCA_024169475.1	inter_genus	Serratia	Peribacillus	765	4748	856	5052	16.5408			
GCA_001618685.1	GCA_001642805.2	inter_genus	Geobacillus	Serratia	631	3206	683	4748	16.5200	0.372583		
GCA_001618685.1	GCA_034424255.1	inter_genus	Geobacillus	Serratia	632	3206	683	4755	16.5180	0.405585		
GCA_000759735.1	GCA_001969825.1	inter_genus	Citrobacter	Bradyrhizobium	931	4575	1108	7775	16.5101			
GCA_000372845.1	GCA_034424255.1	inter_genus	Methylocystis	Serratia	665	3698	729	4755	16.4912	0.405585		
GCA_000759735.1	GCA_001618685.1	inter_genus	Citrobacter	Geobacillus	660	4575	621	3206	16.4632			
GCA_019048805.1	GCA_054602315.1	inter_genus	Citrobacter	Bradyrhizobium	937	5176	1095	7168	16.4614	0.405585		
GCA_001639065.2	GCA_013087605.1	inter_genus	Vibrio	Rhizobium	923	5034	1055	6988	16.4532			
GCA_000759735.1	GCA_024169475.1	inter_genus	Citrobacter	Peribacillus	745	4575	838	5052	16.4433			
GCA_000252995.1	GCA_001618685.1	inter_genus	Salmonella	Geobacillus	585	3973	595	3206	16.4368			
GCA_001639065.2	GCA_046118665.1	inter_genus	Vibrio	Rhizobium	928	5034	1078	7171	16.4359			
GCA_000382005.1	GCA_013366925.1	inter_genus	Pseudoalteromonas	Paraburkholderia	967	4528	1126	8209	16.4324			
GCA_024169475.1	GCA_034424255.1	inter_genus	Peribacillus	Serratia	852	5052	755	4755	16.3863			
GCA_000372845.1	GCA_001642805.2	inter_genus	Methylocystis	Serratia	655	3698	725	4748	16.3391	0.405585		
GCA_000759735.1	GCA_013350005.1	inter_genus	Citrobacter	Methylocystis	699	4575	651	3705	16.3043			
GCA_055383075.1	GCA_902459595.1	inter_genus	Symbiobacterium	Pandoraea	615	3457	655	4337	16.2946	0.339586		
GCA_030412965.1	GCA_055396975.1	inter_genus	Nocardioides	Symbiobacterium	664	4745	648	3322	16.2638	0.328965		
GCA_055383075.1	GCA_900475975.1	inter_genus	Symbiobacterium	Streptococcus	458	3457	393	1779	16.2529	0.353280		
GCA_001642805.2	GCA_013350005.1	inter_genus	Serratia	Methylocystis	721	4748	649	3705	16.2073	0.372583		
GCA_000252995.1	GCA_013350005.1	inter_genus	Salmonella	Methylocystis	627	3973	615	3705	16.1761			
GCA_013350005.1	GCA_034424255.1	inter_genus	Methylocystis	Serratia	649	3705	719	4755	16.1702	0.372583		
GCA_055396975.1	GCA_902459595.1	inter_genus	Symbiobacterium	Pandoraea	593	3322	644	4337	16.1509	0.339586		
GCA_000252995.1	GCA_054602315.1	inter_genus	Salmonella	Bradyrhizobium	823	3973	976	7168	16.1476	0.405585		
GCA_030412965.1	GCA_055383075.1	inter_genus	Nocardioides	Symbiobacterium	667	4745	653	3457	16.0936	0.372583		
GCA_055396975.1	GCA_900475975.1	inter_genus	Symbiobacterium	Streptococcus	435	3322	385	1779	16.0753	0.339586		
GCA_001418025.1	GCA_030409215.1	inter_genus	Anoxybacillus	Halomonas	495	2617	526	3749	16.0383			
GCA_000759735.1	GCA_055396975.1	inter_genus	Citrobacter	Symbiobacterium	640	4575	626	3322	16.0314			
GCA_000759735.1	GCA_900094605.1	inter_genus	Citrobacter	Bradyrhizobium	932	4575	1127	8291	16.0034	0.372583		
GCA_000759735.1	GCA_055383075.1	inter_genus	Citrobacter	Symbiobacterium	626	4575	658	3457	15.9861			
GCA_014201515.1	GCA_030409215.1	inter_genus	Anoxybacillus	Halomonas	497	2702	534	3749	15.9820			
GCA_001400635.1	GCA_001618685.1	inter_genus	Pseudomonas	Geobacillus	729	5205	612	3206	15.9434			
GCA_001618685.1	GCA_021173085.2	inter_genus	Geobacillus	Ralstonia	616	3206	663	4826	15.9238			
GCA_013087605.1	GCA_021390235.1	inter_genus	Rhizobium	Streptomyces	1263	6988	1182	8369	15.9211	0.353280		
GCA_001969825.1	GCA_019048805.1	inter_genus	Bradyrhizobium	Citrobacter	1111	7775	949	5176	15.9061			
GCA_001618685.1	GCA_958405935.1	inter_genus	Geobacillus	Ralstonia	619	3206	680	4962	15.9035			
GCA_000252995.1	GCA_000372845.1	inter_genus	Salmonella	Methylocystis	617	3973	598	3698	15.8389			
GCA_055383075.1	GCA_902459665.1	inter_genus	Symbiobacterium	Pandoraea	617	3457	666	4646	15.8336	0.339586		
GCA_001401215.1	GCA_001618685.1	inter_genus	Pseudomonas	Geobacillus	724	5215	607	3206	15.8057			
GCA_001580545.1	GCA_020404845.1	inter_genus	Paraburkholderia	Streptomyces	1157	6983	1094	7263	15.8009	0.372583		
GCA_000372845.1	GCA_000759735.1	inter_genus	Methylocystis	Citrobacter	633	3698	671	4575	15.7621			
GCA_000759735.1	GCA_023278185.1	inter_genus	Citrobacter	Bradyrhizobium	937	4575	1139	8598	15.7595			
GCA_000252995.1	GCA_024169475.1	inter_genus	Salmonella	Peribacillus	649	3973	773	5052	15.7562			
GCA_013087605.1	GCA_014656275.1	inter_genus	Rhizobium	Streptomyces	1254	6988	1264	8995	15.7542	0.353280		
GCA_001618685.1	GCA_006365335.1	inter_genus	Geobacillus	Salmonella	611	3206	614	4587	15.7192			
GCA_001418655.1	GCA_013087605.1	inter_genus	Streptomyces	Rhizobium	1314	9368	1255	6988	15.7068	0.353280		
GCA_000181535.1	GCA_013087605.1	inter_genus	Vibrio	Rhizobium	889	5066	1003	6988	15.6960			
GCA_000181535.1	GCA_046118665.1	inter_genus	Vibrio	Rhizobium	889	5066	1031	7171	15.6901			
GCA_055396975.1	GCA_902459665.1	inter_genus	Symbiobacterium	Pandoraea	592	3322	658	4646	15.6878	0.339586		
GCA_039522805.1	GCA_055396975.1	inter_genus	Ralstonia	Symbiobacterium	615	4426	599	3322	15.6686	0.353280		
GCA_003443895.1	GCA_021390235.1	inter_genus	Paraburkholderia	Streptomyces	1242	7231	1202	8369	15.6667	0.339586		
GCA_006365335.1	GCA_054602315.1	inter_genus	Salmonella	Bradyrhizobium	838	4587	1003	7168	15.6614	0.372583		
GCA_019048805.1	GCA_900094605.1	inter_genus	Citrobacter	Bradyrhizobium	942	5176	1166	8291	15.6531	0.405585		
GCA_000252995.1	GCA_055396975.1	inter_genus	Salmonella	Symbiobacterium	556	3973	584	3322	15.6271	0.405585		
GCA_006365335.1	GCA_013350005.1	inter_genus	Salmonella	Methylocystis	658	4587	637	3705	15.6175	0.405585		
GCA_001642805.2	GCA_025175645.1	inter_genus	Serratia	Peribacillus	750	4748	865	5594	15.6159			
GCA_039522805.1	GCA_055383075.1	inter_genus	Ralstonia	Symbiobacterium	615	4426	616	3457	15.6159	0.339586		
GCA_019048805.1	GCA_024169475.1	inter_genus	Citrobacter	Peribacillus	754	5176	843	5052	15.6140			
GCA_001618685.1	GCA_008386555.1	inter_genus	Geobacillus	Pseudomonas	632	3206	710	5389	15.6137			
GCA_000759735.1	GCA_025175645.1	inter_genus	Citrobacter	Peribacillus	734	4575	851	5594	15.5866			
GCA_013366925.1	GCA_021390235.1	inter_genus	Paraburkholderia	Streptomyces	1337	8209	1246	8369	15.5809	0.372583		
GCA_001618685.1	GCA_023955645.1	inter_genus	Geobacillus	Ralstonia	618	3206	681	5136	15.5718			
GCA_001618685.1	GCA_019048805.1	inter_genus	Geobacillus	Citrobacter	629	3206	676	5176	15.5691			
GCA_001580545.1	GCA_021390235.1	inter_genus	Paraburkholderia	Streptomyces	1191	6983	1189	8369	15.5029	0.372583		
GCA_019048805.1	GCA_023278185.1	inter_genus	Citrobacter	Bradyrhizobium	962	5176	1172	8598	15.4930			
GCA_000372845.1	GCA_006365335.1	inter_genus	Methylocystis	Salmonella	629	3698	652	4587	15.4617	0.405585		
GCA_025175645.1	GCA_902459595.1	inter_genus	Peribacillus	Pandoraea	815	5594	720	4337	15.4567	0.405585		
GCA_020404845.1	GCA_902459535.1	inter_genus	Streptomyces	Paraburkholderia	1113	7263	1137	7307	15.4427	0.405585		
GCA_001618685.1	GCA_030412915.1	inter_genus	Geobacillus	Nocardioides	545	3206	579	4078	15.4311	0.372583		
GCA_021390235.1	GCA_902459535.1	inter_genus	Streptomyces	Paraburkholderia	1218	8369	1199	7307	15.4185	0.328965		
GCA_902459535.1	GCA_963924095.1	inter_genus	Paraburkholderia	Streptomyces	1145	7307	1097	7236	15.4164	0.339586		
GCA_000252995.1	GCA_014201515.1	inter_genus	Salmonella	Anoxybacillus	520	3973	508	2702	15.4007			
GCA_024169475.1	GCA_902459595.1	inter_genus	Peribacillus	Pandoraea	747	5052	698	4337	15.3904	0.405585		
GCA_000252995.1	GCA_001969825.1	inter_genus	Salmonella	Bradyrhizobium	817	3973	991	7775	15.3899			
GCA_013087605.1	GCA_016598615.1	inter_genus	Rhizobium	Streptomyces	1268	6988	1306	9740	15.3874	0.372583		
GCA_001580545.1	GCA_027947575.1	inter_genus	Paraburkholderia	Streptomyces	1133	6983	1063	7298	15.3771	0.328965		
GCA_001618685.1	GCA_007858165.1	inter_genus	Geobacillus	Pseudomonas	630	3206	740	5724	15.3415			
GCA_000252995.1	GCA_001418025.1	inter_genus	Salmonella	Anoxybacillus	514	3973	497	2617	15.3414			
GCA_013366925.1	GCA_014656275.1	inter_genus	Paraburkholderia	Streptomyces	1326	8209	1312	8995	15.3336	0.339586		
GCA_001580545.1	GCA_014656275.1	inter_genus	Paraburkholderia	Streptomyces	1193	6983	1257	8995	15.3336	0.328965		
GCA_001580545.1	GCA_025642175.1	inter_genus	Paraburkholderia	Streptomyces	1132	6983	1062	7338	15.3202	0.353280		
GCA_025175645.1	GCA_034424255.1	inter_genus	Peribacillus	Serratia	850	5594	734	4755	15.3058			
GCA_003443895.1	GCA_020404845.1	inter_genus	Paraburkholderia	Streptomyces	1143	7231	1073	7263	15.2891	0.328965		
GCA_013087605.1	GCA_042430785.1	inter_genus	Rhizobium	Streptomyces	1148	6988	1037	7315	15.2765	0.339586		
GCA_001642805.2	GCA_055383075.1	inter_genus	Serratia	Symbiobacterium	629	4748	624	3457	15.2712			
GCA_013087605.1	GCA_020404845.1	inter_genus	Rhizobium	Streptomyces	1150	6988	1025	7263	15.2621	0.339586		
GCA_003443895.1	GCA_014656275.1	inter_genus	Paraburkholderia	Streptomyces	1216	7231	1260	8995	15.2595	0.353280		
GCA_000759735.1	GCA_014201515.1	inter_genus	Citrobacter	Anoxybacillus	576	4575	533	2702	15.2398			
GCA_001618685.1	GCA_001639065.2	inter_genus	Geobacillus	Vibrio	595	3206	658	5034	15.2063			
GCA_013366925.1	GCA_042430785.1	inter_genus	Paraburkholderia	Streptomyces	1263	8209	1097	7315	15.2023	0.405585		
GCA_013366925.1	GCA_020404845.1	inter_genus	Paraburkholderia	Streptomyces	1245	8209	1107	7263	15.2017	0.339586		
GCA_001969825.1	GCA_006365335.1	inter_genus	Bradyrhizobium	Salmonella	1026	7775	852	4587	15.1917			
GCA_042433635.1	GCA_055396975.1	inter_genus	Streptomyces	Symbiobacterium	801	6482	688	3322	15.1877	0.339586		
GCA_001580545.1	GCA_963924095.1	inter_genus	Paraburkholderia	Streptomyces	1116	6983	1043	7236	15.1839	0.372583		
GCA_000252995.1	GCA_055383075.1	inter_genus	Salmonella	Symbiobacterium	543	3973	585	3457	15.1817			
GCA_006365335.1	GCA_024169475.1	inter_genus	Salmonella	Peribacillus	669	4587	794	5052	15.1779			
GCA_014656275.1	GCA_902459535.1	inter_genus	Streptomyces	Paraburkholderia	1281	8995	1192	7307	15.1699	0.328965		
GCA_000252995.1	GCA_001277805.1	inter_genus	Salmonella	Geobacillus	505	3973	493	2613	15.1534			
GCA_001418655.1	GCA_001580545.1	inter_genus	Streptomyces	Paraburkholderia	1280	9368	1196	6983	15.1428	0.339586		
GCA_000759735.1	GCA_001418025.1	inter_genus	Citrobacter	Anoxybacillus	570	4575	518	2617	15.1279	0.405585		
GCA_001580545.1	GCA_016598615.1	inter_genus	Paraburkholderia	Streptomyces	1224	6983	1305	9740	15.1229	0.353280		
GCA_006365335.1	GCA_055396975.1	inter_genus	Salmonella	Symbiobacterium	585	4587	611	3322	15.1220			
GCA_001580545.1	GCA_042430785.1	inter_genus	Paraburkholderia	Streptomyces	1122	6983	1040	7315	15.1210	0.353280		
GCA_001418655.1	GCA_046118665.1	inter_genus	Streptomyces	Rhizobium	1282	9368	1217	7171	15.1097	0.339586		
GCA_021390235.1	GCA_046118665.1	inter_genus	Streptomyces	Rhizobium	1141	8369	1207	7171	15.1094	0.353280		
GCA_021173085.2	GCA_963924095.1	inter_genus	Ralstonia	Streptomyces	866	4826	956	7236	15.1053	0.405585		
GCA_001418655.1	GCA_003443895.1	inter_genus	Streptomyces	Paraburkholderia	1300	9368	1207	7231	15.1033	0.372583		
GCA_001580545.1	GCA_042433635.1	inter_genus	Paraburkholderia	Streptomyces	1077	6983	955	6482	15.0910	0.405585		
GCA_013087605.1	GCA_027947575.1	inter_genus	Rhizobium	Streptomyces	1135	6988	1020	7298	15.0847	0.353280		
GCA_013087605.1	GCA_042653945.1	inter_genus	Rhizobium	Streptomyces	1309	6988	1360	10714	15.0774	0.372583		
GCA_024169475.1	GCA_039522805.1	inter_genus	Peribacillus	Ralstonia	752	5052	677	4426	15.0770	0.372583		
GCA_003443895.1	GCA_042430785.1	inter_genus	Paraburkholderia	Streptomyces	1144	7231	1048	7315	15.0694			
GCA_013350005.1	GCA_019048805.1	inter_genus	Methylocystis	Citrobacter	643	3705	694	5176	15.0546			
GCA_000759735.1	GCA_001277805.1	inter_genus	Citrobacter	Geobacillus	563	4575	519	2613	15.0529			
GCA_027947575.1	GCA_902459535.1	inter_genus	Streptomyces	Paraburkholderia	1081	7298	1117	7307	15.0496	0.372583		
GCA_025642175.1	GCA_902459535.1	inter_genus	Streptomyces	Paraburkholderia	1089	7338	1115	7307	15.0495	0.405585		
GCA_008386555.1	GCA_024169475.1	inter_genus	Pseudomonas	Peribacillus	763	5389	808	5052	15.0465	0.405585		
GCA_003443895.1	GCA_027947575.1	inter_genus	Paraburkholderia	Streptomyces	1147	7231	1038	7298	15.0389	0.339586		
GCA_014656275.1	GCA_046118665.1	inter_genus	Streptomyces	Rhizobium	1223	8995	1207	7171	15.0315	0.339586		
GCA_001642805.2	GCA_055396975.1	inter_genus	Serratia	Symbiobacterium	612	4748	601	3322	15.0310	0.405585		
GCA_001618685.1	GCA_030412965.1	inter_genus	Geobacillus	Nocardioides	576	3206	619	4745	15.0296	0.405585		
GCA_003443895.1	GCA_016598615.1	inter_genus	Paraburkholderia	Streptomyces	1236	7231	1312	9740	15.0138	0.405585		
GCA_020404845.1	GCA_055396975.1	inter_genus	Streptomyces	Symbiobacterium	859	7263	730	3322	15.0118	0.339586		
GCA_025175645.1	GCA_902459665.1	inter_genus	Peribacillus	Pandoraea	819	5594	717	4646	15.0000	0.405585		
GCA_001418655.1	GCA_013366925.1	inter_genus	Streptomyces	Paraburkholderia	1337	9368	1299	8209	14.9969	0.328965		
GCA_019048805.1	GCA_025175645.1	inter_genus	Citrobacter	Peribacillus	751	5176	864	5594	14.9954			
GCA_003443895.1	GCA_025642175.1	inter_genus	Paraburkholderia	Streptomyces	1125	7231	1058	7338	14.9839	0.405585		
GCA_006365335.1	GCA_055383075.1	inter_genus	Salmonella	Symbiobacterium	578	4587	627	3457	14.9801			
GCA_013366925.1	GCA_025642175.1	inter_genus	Paraburkholderia	Streptomyces	1235	8209	1091	7338	14.9611	0.353280		
GCA_013366925.1	GCA_042653945.1	inter_genus	Paraburkholderia	Streptomyces	1393	8209	1436	10714	14.9501	0.339586		
GCA_013366925.1	GCA_963924095.1	inter_genus	Paraburkholderia	Streptomyces	1208	8209	1101	7236	14.9498	0.372583		
GCA_042433635.1	GCA_055383075.1	inter_genus	Streptomyces	Symbiobacterium	788	6482	697	3457	14.9411	0.372583		
GCA_000252995.1	GCA_900094605.1	inter_genus	Salmonella	Bradyrhizobium	810	3973	1022	8291	14.9380	0.405585		
GCA_013087605.1	GCA_025642175.1	inter_genus	Rhizobium	Streptomyces	1137	6988	1003	7338	14.9379	0.405585		
GCA_019048805.1	GCA_055396975.1	inter_genus	Citrobacter	Symbiobacterium	640	5176	629	3322	14.9329			
GCA_034424255.1	GCA_055396975.1	inter_genus	Serratia	Symbiobacterium	610	4755	596	3322	14.9313	0.405585		
GCA_016598615.1	GCA_902459535.1	inter_genus	Streptomyces	Paraburkholderia	1323	9740	1222	7307	14.9293	0.339586		
GCA_039522805.1	GCA_963924095.1	inter_genus	Ralstonia	Streptomyces	833	4426	907	7236	14.9203	0.353280		
GCA_019048805.1	GCA_055383075.1	inter_genus	Citrobacter	Symbiobacterium	630	5176	658	3457	14.9195			
GCA_001277805.1	GCA_001642805.2	inter_genus	Geobacillus	Serratia	523	2613	575	4748	14.9165			
GCA_013366925.1	GCA_016598615.1	inter_genus	Paraburkholderia	Streptomyces	1331	8209	1346	9740	14.9145	0.339586		
GCA_034424255.1	GCA_055383075.1	inter_genus	Serratia	Symbiobacterium	615	4755	609	3457	14.9050			
GCA_001418655.1	GCA_902459535.1	inter_genus	Streptomyces	Paraburkholderia	1302	9368	1182	7307	14.8966	0.328965		
GCA_001618685.1	GCA_042432025.1	inter_genus	Geobacillus	Xanthomonas	534	3206	516	3852	14.8767			
GCA_013366925.1	GCA_027947575.1	inter_genus	Paraburkholderia	Streptomyces	1215	8209	1090	7298	14.8643	0.320287		
GCA_042430785.1	GCA_902459535.1	inter_genus	Streptomyces	Paraburkholderia	1060	7315	1112	7307	14.8543	0.372583		
GCA_021173085.2	GCA_055396975.1	inter_genus	Ralstonia	Symbiobacterium	612	4826	598	3322	14.8503	0.339586		
GCA_001277805.1	GCA_034424255.1	inter_genus	Geobacillus	Serratia	522	2613	572	4755	14.8480			
GCA_002741985.1	GCA_046118665.1	inter_genus	Vibrio	Rhizobium	787	4574	956	7171	14.8404			
GCA_021173085.2	GCA_021390235.1	inter_genus	Ralstonia	Streptomyces	894	4826	1064	8369	14.8390	0.405585		
GCA_024169475.1	GCA_902459665.1	inter_genus	Peribacillus	Pandoraea	745	5052	694	4646	14.8381	0.405585		
GCA_021173085.2	GCA_055383075.1	inter_genus	Ralstonia	Symbiobacterium	609	4826	620	3457	14.8376	0.328965		
GCA_042433635.1	GCA_902459535.1	inter_genus	Streptomyces	Paraburkholderia	978	6482	1067	7307	14.8307			
GCA_002741985.1	GCA_013087605.1	inter_genus	Vibrio	Rhizobium	782	4574	932	6988	14.8244			
GCA_023955645.1	GCA_963924095.1	inter_genus	Ralstonia	Streptomyces	886	5136	945	7236	14.7995	0.372583		
GCA_003443895.1	GCA_963924095.1	inter_genus	Paraburkholderia	Streptomyces	1121	7231	1020	7236	14.7992	0.339586		
GCA_027947575.1	GCA_055396975.1	inter_genus	Streptomyces	Symbiobacterium	848	7298	723	3322	14.7928	0.306598		
